,id,question,answers
8633,train_q9731,Tell Me Something That Can Momentarily Blind You. ,"{'sun': 52, 'bright light': 30, 'camara flash': 11, 'pepper spray': 4, 'love': 3}"
8634,train_q9732,Tell me something that you’d prefer to do with strangers rather than family. ,"{'socialize': 44, 'date': 31, 'work': 16, 'fight': 5}"
8635,train_q9734,Tell Me A City In Which Youd Never Be Bored,"{'new york city': 44, 'las vegas': 26, 'paris': 9, 'los angeles': 7, 'chicago': 5, 'new orleans': 4, 'miami': 4}"
8636,train_q9735,Tell Me Something That Americans Want To Do While Visiting France. ,"{'eat french cuisine': 58, 'shop': 18, 'see eiffel tower': 18, 'drink wine': 4}"
8637,train_q9736,Tell Me Who Was At The Door The Last Time You Pretended Not To Be Home,"{'salesperson': 29, 'collections landlord': 19, 'parents in laws': 12, 'neighbor': 12, 'cops': 10, 'friend': 10, 'postal worker': 6}"
8638,train_q9737,Tell Me A Characteristic Of A Man Whos Described As Distinguished,"{'has gray hair': 28, 'has facial hair': 17, 'wealthy': 13, 'handsome': 10, 'smart': 10, 'tall': 7, 'wears a suit': 5}"
8639,train_q9738,Tell Me The Age That Most People Want To Live Until. ,"{'100': 51, '80': 21, '90': 15, '75': 5, '70': 5}"
8640,train_q9739,Tell Me The Age Of A Woman That Is Too Young To Be Dating A 50 Year Old Man ,"{'20': 43, '18': 20, '25': 14, '30': 9}"
8641,train_q9740,Tell Me The Age Of The Average Babysitter ,"{'16': 36, '15': 19, '14': 17, '13': 15, '17': 5, '18': 5, '12': 3}"
8642,train_q9741,Tell me something you would feel uncomfortable talking to your grandmother about. ,"{'send us your answers!': 10, 'love life': 44}"
8643,train_q9742,Tell me something you might do on a Sunday. ,"{'send us your answers!': 10, 'church': 49, 'sleep in': 11}"
8644,train_q9744,Tell me a way you reward yourself. ,"{'send us your answers!': 10, 'buy stuff': 29}"
8645,train_q9745,Tell Me How Old A Woman Is Before She Starts Lying About Her Age. # Only ,"{'41': 0, '30': 25, '35': 6}"
8646,train_q9746,Tell Me How Many Beers It Takes The Average Man To Get Drunk. ,"{'5': 28, '6': 21}"
8647,train_q9747,Tell me a word women use for a very good-looking guy. ,"{'hunk': 25, 'hot hottie': 24, 'handsome': 17, 'cute': 6, 'stud': 5, 'sexy': 5, 'fine': 5}"
8648,train_q9748,Tell me one word women use to describe very attractive men. ,"{'""hot""': 31, '""hunk""': 20, '""handsome""': 12, '""fine""': 10, '""sexy""': 9}"
8649,train_q9749,Tell me something people renovate in their house. ,"{'kitchen': 50, 'bathroom': 25, 'living room': 9, 'basement': 6}"
8650,train_q9751,Tell me something people love to catch other people doing. ,"{'around': 60, 'playing': 60, 'mucking about': 60, 'messing around': 60, 'horseplay': 60, 'goofing around': 60, 'fooling around': 60, 'lying': 11, 'fibbing': 11, 'exaggerating': 11, 'bending truth': 11, 'untruth': 11, 'dishonest': 11, 'picking': 8, 'nose picking': 8, 'their diet': 4, 'diet': 4, 'breaking their diet': 4, 'breaking diet': 4, 'busybodies': 3, 'gossiping': 3, 'rumor': 3, 'robbing': 2, 'burglarizing': 2, 'snatching': 2, 'stealing': 2, 'pickpocketing': 2, 'thieving': 2, 'shoplifting': 2}"
8651,train_q9752,Tell me something that can have a dead end. ,"{'street road': 82, 'job': 8, 'hair': 5, 'driveway': 2}"
8652,train_q9754,Tell me something a bride wants to be huge. ,"{'wedding venue': 39, 'cake': 24, 'wedding rings': 22, 'wedding reception': 15}"
8653,train_q9755,Tell me something a recipe instructs you to do that sounds violent. ,"{'beat': 43, 'whip': 31, 'pound': 14, 'chop': 4, 'mash': 3, 'grind': 3}"
8654,train_q9756,Tell me a celebrity you would hate to sit next to on a flight. ,"{'justin beiber': 39, 'gilbert gottfried': 28, 'miley cyrus': 22, 'lindsay lohan': 11}"
8655,train_q9757,Tell me something that you split. ,"{'food': 52, 'bills': 14, 'firewood': 9, 'trousers': 8, 'atom': 4, 'bowling pins': 4}"
8656,train_q9758,Tell me something people decorate their houses with on Halloween. ,"{""jack o'lanterns"": 58, 'ghosts': 15, 'spider webs': 11, 'skeletons': 10, 'halloween lights': 6}"
8657,train_q9759,Tell me something people play for hours and hours. ,"{'video computer game': 43, 'cards board game': 31, 'music radio': 22, 'sports': 2}"
8658,train_q9760,Tell me something people decorate their house with for Halloween. ,"{""jack o'lanterns"": 58, 'ghosts': 15, 'spider webs': 11, 'skeletons': 10, 'halloween lights': 6}"
8659,train_q9761,Tell me a noise that would make you call the police: ,"{'gunshot': 48, 'breaking glass': 21, 'scream': 19, 'car crash': 6, 'explosion': 3}"
8660,train_q9762,Tell me a situation where it is difficult to keep your cool. ,"{'argument': 31, 'long lines': 22, 'car accident': 17, 'traffic': 14, 'break up': 10, 'court': 6}"
8661,train_q9764,Tell me something you might boil before you eat it. ,"{'eggs': 59, 'potatoes': 22, 'hot dog': 6, 'pasta': 4, 'chicken': 3}"
8662,train_q9765,Tell me something it would be impossible to do standing up. ,"{'sleep lie down': 50, 'drive': 13, 'go 2!': 9, 'socks shoes on': 5, 'make love': 4}"
8663,train_q9766,"Tell me something you really didn't want to do, so you pretended you were sick. ","{'work': 52, 'family gathering': 8, 'school': 8, 'party wedding': 7, 'a date': 5}"
8664,train_q9767,Tell me something about a zombie. ,"{'undead': 34, 'ugly': 14, 'walk funny': 11, 'scary': 10, 'not real': 7}"
8665,train_q9768,Tell me something you wish you could do over again. ,"{'school': 35, 'marriage': 30, 'childhood': 24, 'life': 11}"
8666,train_q9769,Tell me a pet that might live longer than its owner. ,"{'turtle': 26, 'bird': 25, 'dog': 21, 'cat': 19}"
8667,train_q9770,Tell me the shape of a UFO. ,"{'circular': 57, 'oval': 26, 'triangular': 12, 'sphere': 5}"
8668,train_q9771,Tell me something that ruins your dinner. ,"{'burnt food': 25, 'phone call': 24, 'bad conversation': 9, 'fly': 9, 'cold food': 6}"
8669,train_q9772,Tell Me Something Sharks Are Known To Eat. ,"{'people': 42, 'fish': 40}"
8670,train_q9774,Tell me a type of dog that wouldn't make a good Seeing Eye dog. ,"{'chihuahua': 30, 'pit bull': 17, 'poodle': 14, 'shih tzu': 5, 'terrier': 4, 'dalmatian': 4}"
8671,train_q9775,"Tell me a way you've finished this sentence: ""I'm so mad I could ____."" ","{'scream': 53, 'cry': 15, 'spit': 11, 'shout': 2}"
8672,train_q9776,Tell me the talk show you think has the best guests. ,"{'oprah': 36, 'jay leno': 17, 'ellen degeneres': 9, 'regis & kelly': 9, 'maury povich': 6, 'david letterman': 4}"
8673,train_q9777,Tell me something that might distract you at work. ,"{'phone': 28, 'coworkers': 23, 'cute people': 14, 'talking': 14, 'internet': 13, 'loud noise': 8}"
8674,train_q9778,Tell me one thing people know about Shrek. ,"{""he's green"": 38, ""he's an ugly ogre"": 16, ""he's big"": 12, ""he's funny"": 11, 'cartoon movie': 7, ""he's nice"": 5}"
8675,train_q9779,Tell me something that Tom Cruise has been known to jump on. ,"{""oprah's couch"": 53, 'moving vehicle': 27, 'other people': 9, 'building': 4, 'horse': 4}"
8676,train_q9780,Tell me a place where you might see a lot of mirrors. ,"{'funhouse': 32, 'bathroom': 24, 'dressing room': 19, 'beauty shop': 10, 'store': 9, 'dance studio': 6}"
8677,train_q9781,Tell me something around the house that you empty. ,"{'trash can': 84, 'ashtray': 7, 'dishwasher': 6, 'ice cube tray': 2}"
8678,train_q9782,Tell me a word you might use to describe Bill Gates. ,"{'rich': 61, 'intelligent': 10, 'ugly': 6, 'microsoft': 4, 'liberal': 3}"
8679,train_q9784,Tell me something people cook on a backyard grill. ,"{'hamburgers': 46, 'steak': 35, 'hot dogs': 7, 'chicken': 6, 'ribs': 4, 'pork chops': 2}"
8680,train_q9785,Tell me something you hope won't happen when you're driving. ,"{'car accident': 81, 'fall asleep': 6, 'heart attack ill': 6, 'hit pedestrian': 2}"
8681,train_q9786,"Unlike Dogs, Name A Type Of Pet That People Don’t Count On To Guard Their House. ","{'cat': 54, 'bird': 27, 'fish': 7, 'lizard': 4, 'rat mouse': 3, 'hamster': 3}"
8682,train_q9787,Unlike Coffee Name A Beverage That You Could Never Make Money Off Selling By The Cup,"{'water': 46, 'milk': 34, 'lemonade': 7, 'soda': 6}"
8683,train_q9788,What Might You Find Out About A Man That Would Make You Think He Wasn’t Ready To Commit? ,"{'two timing': 46, 'lives with parents': 22, 'parties alot': 13, 'young': 7, 'hung up on ex': 5, 'no job': 3}"
8684,train_q9789,What Would A Car Thief Hate To Find In The Backseat Of The Car He’d Just Stolen? ,"{'child': 55, 'dog': 25, 'police officer': 13, 'owner': 5}"
8685,train_q9790,What Ailment Might You Have The Morning After A Wild Party,"{'hangover': 39, 'headache': 27, 'sore dancing legs': 12, 'nausea': 8}"
8686,train_q9791,Which Extra Piece Of Clothing Might Wear To A Game Of Strip Poker To Delay Taking Off Your Essentials? ,"{'socks stockings': 27, 'under shirt t shirt': 23, 'jacket': 21, 'scarf': 8, 'thermals': 7, 'hat': 4}"
8687,train_q9792,Why Might You Leave A Restaurant Before Even Eating There,"{'dirty': 42, 'bad service': 35, 'crowded': 9, 'bugs bunny': 8, 'long wait': 4}"
8688,train_q9794,What Do Roommates Fight About Most Often,"{'bills': 34, 'cleaning': 28, 'food': 19, 'bathroom': 5, 'noise': 3}"
8689,train_q9795,What Kind Of Food Should Not Be Served At A Wedding,"{'pizza': 44, 'hamburgers': 21, 'sanswiches': 16, 'hot dogs': 15}"
8690,train_q9796,What Do Most People Hope To Accomplish By The Time They Are ,"{'pursue a career': 36, 'get married': 28, 'have kids': 12, 'buy a house': 9, 'finish college': 9}"
8691,train_q9797,We Asked Parents Name Something Youd Tell Your Children To Do First Before Getting Married,"{'finish school': 38, 'fall in love': 26, 'get a job': 14, 'date others': 8, 'have fun': 5, 'live together': 3}"
8692,train_q9798,What Might A Health Inspector Find In A Restaurant That Causes It To Get A Poor Score? ,"{'rodents': 41, 'bugs roaches': 27, 'dirty dishes': 16, 'mold': 5, 'hair': 5}"
8693,train_q9799,When Traveling In A Foreign Country Name Something Youd Hate To Forget The Word For,"{'bathroom': 43, 'hello': 19, 'food': 9, 'thank you': 8, 'help': 7, 'please': 6, 'money': 5}"
8694,train_q9800,What Might A Professional Athlete Do Just After A Sports Game To Avoid Getting Sore Muscles,"{'stretch': 48, 'get a massage': 19, 'soak in hot tub': 8, 'apply ice': 7}"
8695,train_q9801,Which Color Would You Be Surprised To See A Bride Wearing On Her Wedding Day,"{'black': 74, 'red': 21, 'green': 4}"
8696,train_q9802,Which Color Of Car Do You Think Gets Pulled Over Most Often ,"{'red': 49, 'black': 28, 'white': 11, 'silver': 6, 'blue': 3, 'green': 3}"
8697,train_q9804,Why Might Someone Dislike A Family Feud Question? ,"{'hard confusing': 37, 'silly': 22, 'too easy': 10, 'too personal': 10, 'bad answers': 8, 'too american': 7, 'too long': 0}"
8698,train_q9805,What Do People Do More On The th Of July Than On The th Of July,"{'drink': 40, 'fireworks': 36, 'eat': 19, 'sleep': 4}"
8699,train_q9806,What Do People Pay To Have Guessed At The Carnival,"{'weight': 70, 'age': 20, 'future': 6, 'height': 3}"
8700,train_q9807,"Why Would Someone Like Star Wars, But Not Star Trek? ","{'characters': 40, 'more action': 27, 'light sabers': 13, 'prefer movies': 11, 'special effects': 7}"
8701,train_q9808,"Without Yelling, How Does A Mime Defend His Position In An Argument? ","{'gesture': 45, 'point finger': 26, 'facial expression': 13, 'battle': 5, 'stomp': 4}"
8702,train_q9809,Which Famous Painter Would You Ask To Paint Your Portrait? ,"{'picasso': 49, 'van gogh': 15, 'da vinci': 12, 'monet': 12, 'michaelangelo': 10}"
8703,train_q9810,What Topic Would You See In A Women’s Magazine That’s Never In A Men’s Magazine? ,"{'make up': 37, 'period': 29, 'fashion': 12, 'cooking': 10, 'pregnancy': 10}"
8704,train_q9811,Which Spooky Halloween Character Would You Hate To Run Into In A Dark Alley,"{'jason': 35, 'dracula': 23, 'ghost': 15, 'witch': 6, 'frankenstein': 6, 'freddy krueger': 6, 'zombie': 5}"
8705,train_q9812,What Sticks In Your Head Most From An Irritating But Memorable Commercial,"{'song': 42, 'character  voice': 28, 'slogan': 19, 'the product': 8}"
8706,train_q9814,What Do Some People Refuse To Go Swimming Without,"{'bathing suit': 41, 'sunscreen': 16, 'goggles': 14, 'a swim cap': 12, 'float  inner tube': 7, 'life vest  floaties': 5, 'a friend': 5}"
8707,train_q9816,What Square Object In Your Home Could You Not Live Without? ,"{'tv': 37, 'computer': 17, 'microwave': 15, 'stove': 14, 'table': 12, 'washer': 3}"
8708,train_q9817,What Kinds Of Clothes And Accessories Would You Find In The Closet Of A Truck Driver? ,"{'trucker hat': 39, 'jeans': 22, 'flannel shirt': 18, 'boots': 9, 't shirts': 7, 'overalls': 3}"
8709,train_q9819,"Without The Uniform, How Can You Tell That Someone Is In The Mlitary ","{'haircut': 42, 'confident walk': 24, 'badge': 18, 'good posture': 14}"
8710,train_q9820,What Do People Do That Could Get Them Kicked Out Of A Museum ,"{'touch the art': 33, 'run': 15, 'steal': 14, 'yell': 12, 'bring food in': 10, 'break something': 5}"
8711,train_q9821,"What Do Santa Claus, Easter Bunny, And The Tooth Fairy Have In Common? ","{""some don't believe"": 33, 'special occasions': 26, 'bring gifts': 18, 'kids love them': 13, 'visit at night': 3}"
8712,train_q9822,Where Might You Be If Youre Sitting In A Cramped Spot For A Long Time,"{'car': 33, 'airplane': 30, 'bus': 19, 'train': 5, 'church': 4, 'jail': 3, 'school': 3}"
8713,train_q9824,When Its Cold Outside Name Something You Dream About Doing On A Sunny Beach,"{'tanning': 43, 'swimming': 25, 'tropical drinks': 9, 'picnic': 8, 'volleyball': 5}"
8714,train_q9825,What Might Some Women Love More Than Their Spouse,"{'children': 36, 'money': 23, 'shopping': 12, 'shoes': 9, 'pet': 8, 'chocolate': 4, 'jewelry': 3}"
8715,train_q9826,Why Might You Fly Home For The Holidays Instead Of Driving,"{'faster': 55, 'distance': 14, 'avoid traffic': 13, 'road conditions': 9, 'gas prices': 6}"
8716,train_q9827,Who Or What Would You Not Want To Meet In The Middle Of A Hiking Trail? ,"{'bear': 51, 'snake': 24, 'criminal': 12, 'mountain lion': 5, 'wolf': 3, 'big foot': 3}"
8717,train_q9828,What Item Do People Always Keep Inside Their Cars? ,"{'flashlight': 30, 'map': 18, 'umbrella': 14, 'registration': 13, 'sunglasses': 11, 'tissues': 8}"
8718,train_q9829,What Profession Would You Want Your Mate To Have Just Because Itd Be Useful Around The House,"{'plumber': 27, 'carpenter': 25, 'doctor': 15, 'housekeeper': 13, 'chef': 7, 'electrician': 5, 'mechanic': 5}"
8719,train_q9830,Which Animal Has The Best Chance Of Winning At The Hurdles,"{'horse': 32, 'kangaroo': 27, 'cheetah': 12, 'dog': 10, 'giraffe': 8, 'rabbit': 5, 'gazelle': 3}"
8720,train_q9831,When Sitting Next To Someone She Likes Name Something A Woman Does To Flirt,"{'smile': 39, 'wink': 23, 'chat them up': 11, 'play with hair': 10, 'giggle': 7}"
8721,train_q9832,Which Quality Do You Think A Boss Looks For First When Hiring A New Employee? ,"{'appearance': 27, 'honesty': 18, 'experience': 14, 'personality': 14, 'education': 10, 'intelligence': 9, 'confidence': 5}"
8722,train_q9834,What Do College Students Do That Annoys Their Professors The Most,"{'talk': 32, 'fall asleep': 18, 'skip class': 17, 'cheat': 13, 'text message': 9, 'arrive late': 8, 'chew gum': 3}"
8723,train_q9835,We Asked Married people After How Many Did You Know Your Partner was The one,"{'1': 18, '2': 17, '3': 23, '4': 5, '5': 21, '10': 14}"
8724,train_q9836,What Kind Of Bread Would Be Horrible For Making A Sandwich? ,"{'banana': 33, 'garlic': 25, 'cinnamon raisin': 19, 'cornbread': 11, 'pumpkin zucchini': 6}"
8725,train_q9837,What Do cats Have the We Dont Have,"{'tails': 28, 'claws': 25, 'fur': 22, 'paws': 16, '9 lives': 7}"
8726,train_q9838,Who Do Many Celebrities Thank After A Win At An Awards Show? ,"{'god': 51, 'fans': 16, 'parents': 15, 'partner': 6, 'producer': 5, 'director': 3}"
8727,train_q9839,We Asked Women Where Do You Wish Your Partner Was More Willing To Go With You,"{'shopping': 45, 'church': 19, 'movie theatre': 16, 'salon spa': 6, 'dancing': 3}"
8728,train_q9840,Which Kind Of Pants Are Best To Wear When You’re Planning To Overeat At Thanksgiving? ,"{'sweat pants': 38, 'stretch pants': 35, 'jeans': 18, 'overalls': 3, 'track pants': 3}"
8729,train_q9841,What Is The Best Part Of A 4th Of July Parade ,"{'fireworks': 41, 'floats': 26, 'candy': 19, 'music': 7, 'costumes': 3, 'fire trucks': 3}"
8730,train_q9844,Which Part Of Holiday Preparation Do You Always Put Off Til The Last Minute? ,"{'shopping': 42, 'cooking': 22, 'cleaning': 19, 'wrapping gifts': 8, 'decorating': 8}"
8731,train_q9845,Why Might Someone Ride Their Bike To Work,"{'no car': 46, 'exercise': 23, 'save gas': 20, 'environment': 7}"
8732,train_q9846,What Might You See Inside A Bag Of Chips That Would Make You Stop Eating Them,"{'hair': 63, 'bug': 15, 'mold': 9}"
8733,train_q9848,What Do People Start Having More Of In Their Car Once They Have Kids? ,"{'toys': 38, 'trash': 28, 'car seats': 15, 'food drink': 13, 'spills': 4}"
